unix_epoch_at_the_start_of_averaging_period,average_price_in_usd,symbol
1.7143308e+09,3328.871666666667,ETH
1.7143272e+09,3328.2483333333325,ETH
1.7143236e+09,3321.8791666666643,ETH
1.71432e+09,3322.203333333332,ETH
1.7143164e+09,3320.5758333333342,ETH
1.7143128e+09,3314.3725000000004,ETH
1.7143092e+09,3306.247499999999,ETH
1.7143056e+09,3292.4308333333324,ETH
1.714302e+09,3290.205000000002,ETH
1.7142984e+09,3302.780833333335,ETH
1.7142948e+09,3312.404999999999,ETH
1.7142912e+09,3317.5399999999995,ETH
1.7142876e+09,3321.9616666666616,ETH
1.714284e+09,3314.9458333333328,ETH
1.7142804e+09,3308.740000000001,ETH
1.7142768e+09,3306.5891666666657,ETH
1.7142732e+09,3310.8508333333334,ETH
1.7142696e+09,3277.4975000000018,ETH
1.714266e+09,3261.958333333333,ETH
1.7142624e+09,3256.960833333334,ETH
1.7142588e+09,3254.3533333333307,ETH
1.7142552e+09,3249.952499999999,ETH
1.7142516e+09,3241.935833333331,ETH
1.714248e+09,3235.5383333333334,ETH
1.7142444e+09,3244.093333333335,ETH
1.7142408e+09,3256.265000000002,ETH
1.7142372e+09,3186.9641666666666,ETH
1.7142336e+09,3154.6733333333327,ETH
1.71423e+09,3149.9858333333336,ETH
1.7142264e+09,3154.9591666666684,ETH
1.7142228e+09,3143.1258333333312,ETH
1.7142192e+09,3135.5649999999982,ETH
1.7142156e+09,3122.010833333336,ETH
1.714212e+09,3119.702499999998,ETH
1.7142084e+09,3118.332499999999,ETH
1.7142048e+09,3120.1508333333354,ETH
1.7142012e+09,3127.5874999999996,ETH
1.7141976e+09,3123.449166666665,ETH
1.714194e+09,3122.4991666666697,ETH
1.7141904e+09,3125.1891666666666,ETH
1.7141868e+09,3124.5516666666676,ETH
1.7141832e+09,3116.480833333335,ETH
1.7141796e+09,3099.5708333333355,ETH
1.714176e+09,3122.052499999999,ETH
1.7141724e+09,3133.623333333335,ETH
1.7141688e+09,3140.6758333333323,ETH
1.7141652e+09,3146.103333333332,ETH
1.7141616e+09,3145.5799999999995,ETH
1.714158e+09,3146.8249999999994,ETH
1.7141544e+09,3151.006666666665,ETH
1.7141508e+09,3132.6500000000005,ETH
1.7141472e+09,3120.485833333335,ETH
1.7141436e+09,3121.0841666666643,ETH
1.71414e+09,3148.5241666666675,ETH
1.7141364e+09,3128.3175000000006,ETH
1.7141328e+09,3139.285833333332,ETH
1.7141292e+09,3130.925833333334,ETH
1.7141256e+09,3145.2350000000006,ETH
1.714122e+09,3149.6991666666686,ETH
1.7141184e+09,3141.921666666664,ETH
1.7141148e+09,3140.201666666668,ETH
1.7141112e+09,3150.438333333333,ETH
1.7141076e+09,3142.295833333335,ETH
1.714104e+09,3140.6141666666663,ETH
1.7141004e+09,3151.0250000000015,ETH
1.7140968e+09,3155.9683333333332,ETH
1.7140932e+09,3143.163333333333,ETH
1.7140896e+09,3152.415000000002,ETH
1.714086e+09,3162.043333333331,ETH
1.7140824e+09,3167.916666666665,ETH
1.7140788e+09,3183.174166666665,ETH
1.7140752e+09,3170.3758333333312,ETH
1.7140716e+09,3164.8866666666677,ETH
1.714068e+09,3162.3574999999996,ETH
1.7140644e+09,3157.300833333333,ETH
1.7140608e+09,3158.019166666666,ETH
1.7140572e+09,3137.9925000000007,ETH
1.7140536e+09,3129.651666666667,ETH
1.71405e+09,3112.1800000000007,ETH
1.7140464e+09,3122.5850000000023,ETH
1.7140428e+09,3103.687500000001,ETH
1.7140392e+09,3103.535833333334,ETH
1.7140356e+09,3142.1266666666675,ETH
1.714032e+09,3138.288333333333,ETH
1.7140284e+09,3151.1808333333324,ETH
1.7140248e+09,3162.1066666666643,ETH
1.7140212e+09,3155.689166666668,ETH
1.7140176e+09,3146.234166666665,ETH
1.714014e+09,3153.3925,ETH
1.7140104e+09,3154.6524999999992,ETH
1.7140068e+09,3164.0741666666627,ETH
1.7140032e+09,3151.438333333333,ETH
1.7139996e+09,3132.989166666664,ETH
1.713996e+09,3143.5199999999995,ETH
1.7139924e+09,3140.7500000000027,ETH
1.7139888e+09,3133.2358333333336,ETH
1.7139852e+09,3141.685000000001,ETH
1.7139816e+09,3165.985833333332,ETH
1.713978e+09,3184.3049999999985,ETH
1.7139744e+09,3178.8333333333326,ETH
1.7139708e+09,3199.635833333333,ETH
1.7139672e+09,3231.237499999999,ETH
1.7139636e+09,3259.7908333333335,ETH
1.71396e+09,3280.8608333333323,ETH
1.7139564e+09,3275.3791666666643,ETH
1.7139528e+09,3261.486666666668,ETH
1.7139492e+09,3251.3800000000006,ETH
1.7139456e+09,3254.3516666666665,ETH
1.713942e+09,3259.3883333333333,ETH
1.7139384e+09,3254.5124999999994,ETH
1.7139348e+09,3262.265833333335,ETH
1.7139312e+09,3248.7291666666683,ETH
1.7139276e+09,3240.666666666665,ETH
1.713924e+09,3234.201666666667,ETH
1.7139204e+09,3237.3025000000007,ETH
1.7139168e+09,3224.538333333331,ETH
1.7139132e+09,3217.6133333333355,ETH
1.7139096e+09,3218.4766666666674,ETH
1.713906e+09,3207.9916666666645,ETH
1.7139024e+09,3208.454166666666,ETH
1.7138988e+09,3223.196666666665,ETH
1.7138952e+09,3233.799166666668,ETH
1.7138916e+09,3235.929166666666,ETH
1.713888e+09,3235.561666666668,ETH
1.7138844e+09,3234.9258333333355,ETH
1.7138808e+09,3236.0375000000004,ETH
1.7138772e+09,3187.7808333333323,ETH
1.7138736e+09,3183.746666666668,ETH
1.71387e+09,3177.3341666666684,ETH
1.7138664e+09,3178.2316666666684,ETH
1.7138628e+09,3171.008333333334,ETH
1.7138592e+09,3164.8708333333325,ETH
1.7138556e+09,3170.6458333333358,ETH
1.713852e+09,3188.4116666666673,ETH
1.7138484e+09,3183.5708333333328,ETH
1.7138448e+09,3190.5491666666658,ETH
1.7138412e+09,3195.741666666666,ETH
1.7138376e+09,3211.831666666667,ETH
1.713834e+09,3214.7416666666695,ETH
1.7138304e+09,3208.854166666666,ETH
1.7138268e+09,3212.2299999999977,ETH
1.7138232e+09,3206.1016666666683,ETH
1.7138196e+09,3193.5899999999992,ETH
1.713816e+09,3193.841666666665,ETH
1.7138124e+09,3190.7991666666658,ETH
1.7138088e+09,3201.770833333331,ETH
1.7138052e+09,3202.259166666665,ETH
1.7138016e+09,3187.760833333333,ETH
1.713798e+09,3181.1649999999995,ETH
1.7137944e+09,3199.863333333334,ETH
1.7137908e+09,3201.272500000003,ETH
1.7137872e+09,3201.9358333333303,ETH
1.7137836e+09,3204.7875000000017,ETH
1.71378e+09,3217.7166666666662,ETH
1.7137764e+09,3212.910000000001,ETH
1.7137728e+09,3213.2558333333322,ETH
1.7137692e+09,3217.5016666666675,ETH
1.7137656e+09,3229.1383333333347,ETH
1.713762e+09,3208.590833333334,ETH
1.7137584e+09,3193.5316666666654,ETH
1.7137548e+09,3172.340833333334,ETH
1.7137512e+09,3143.2566666666658,ETH
1.7137476e+09,3157.6566666666677,ETH
1.713744e+09,3156.698333333332,ETH
1.7137404e+09,3151.8224999999966,ETH
1.7137368e+09,3158.4999999999977,ETH
1.7137332e+09,3157.6099999999997,ETH
1.7137296e+09,3146.406666666667,ETH
1.713726e+09,3153.306666666667,ETH
1.7137224e+09,3148.4116666666678,ETH
1.7137188e+09,3144.0683333333322,ETH
1.7137152e+09,3144.1025,ETH
1.7137116e+09,3160.7774999999992,ETH
1.713708e+09,3153.835,ETH
1.7137044e+09,3161.2508333333344,ETH
1.7137008e+09,3170.38,ETH
1.7136972e+09,3174.1233333333334,ETH
1.7136936e+09,3168.849166666667,ETH
1.71369e+09,3173.4666666666667,ETH
1.7136864e+09,3182.0941666666686,ETH
1.7136828e+09,3179.9058333333346,ETH
1.7136792e+09,3183.9833333333354,ETH
1.7136756e+09,3182.0566666666678,ETH
1.713672e+09,3169.8408333333346,ETH
1.7136684e+09,3181.1600000000008,ETH
1.7136648e+09,3166.057500000004,ETH
1.7136612e+09,3151.6099999999997,ETH
1.7136576e+09,3146.0716666666676,ETH
1.713654e+09,3155.601666666666,ETH
1.7136504e+09,3153.6708333333318,ETH
1.7136468e+09,3160.741666666666,ETH
1.7136432e+09,3159.9350000000018,ETH
1.7136396e+09,3144.5374999999976,ETH
1.713636e+09,3149.1891666666656,ETH
1.7136324e+09,3132.0991666666673,ETH
1.7136288e+09,3103.210833333334,ETH
1.7136252e+09,3078.1924999999987,ETH
1.7136216e+09,3066.257499999999,ETH
1.713618e+09,3066.849166666667,ETH
1.7136144e+09,3056.4849999999997,ETH
1.7136108e+09,3051.6241666666665,ETH
1.7136072e+09,3043.5633333333335,ETH
1.7136036e+09,3045.7674999999967,ETH
1.7136e+09,3058.2658333333334,ETH
1.7135964e+09,3068.2749999999987,ETH
1.7135928e+09,3067.375833333332,ETH
1.7135892e+09,3067.3299999999977,ETH
1.7135856e+09,3061.320833333334,ETH
1.713582e+09,3057.2258333333343,ETH
1.7135784e+09,3058.0833333333358,ETH
1.7135748e+09,3044.6216666666674,ETH
1.7135712e+09,3054.5600000000004,ETH
1.7135676e+09,3055.705000000002,ETH
1.713564e+09,3095.3450000000007,ETH
1.7135604e+09,3094.3208333333328,ETH
1.7135568e+09,3090.877500000003,ETH
1.7135532e+09,3088.070833333332,ETH
1.7135496e+09,3079.722500000002,ETH
1.713546e+09,3074.2716666666674,ETH
1.7135424e+09,3070.1691666666648,ETH
1.7135388e+09,3088.477499999999,ETH
1.7135352e+09,3088.559166666667,ETH
1.7135316e+09,3097.284166666669,ETH
1.713528e+09,3110.720833333332,ETH
1.7135244e+09,3106.545,ETH
1.7135208e+09,3099.054999999996,ETH
1.7135172e+09,3105.761666666668,ETH
1.7135136e+09,3102.909166666669,ETH
1.71351e+09,3093.005833333335,ETH
1.7135064e+09,3020.7599999999998,ETH
1.7135028e+09,3002.189166666665,ETH
1.7134992e+09,3001.5874999999996,ETH
1.7134956e+09,2972.575833333333,ETH
1.713492e+09,2911.057499999998,ETH
1.7134884e+09,3001.1858333333316,ETH
1.7134848e+09,3061.2833333333333,ETH
1.7134812e+09,3072.692499999999,ETH
1.7134776e+09,3069.2075,ETH
1.713474e+09,3071.678333333334,ETH
1.7134704e+09,3067.8674999999994,ETH
1.7134668e+09,3061.8874999999975,ETH
1.7134632e+09,3043.5433333333335,ETH
1.7134596e+09,3059.4825000000033,ETH
1.713456e+09,3071.4941666666646,ETH
1.7134524e+09,3072.7350000000015,ETH
1.7134488e+09,3071.7575,ETH
1.7134452e+09,3031.231666666669,ETH
1.7134416e+09,3030.9100000000008,ETH
1.713438e+09,3044.412499999999,ETH
1.7134344e+09,3007.8958333333317,ETH
1.7134308e+09,3001.0249999999996,ETH
1.7134272e+09,2979.708333333334,ETH
1.7134236e+09,2980.4008333333304,ETH
1.71342e+09,2976.6191666666637,ETH
1.7134164e+09,3014.9883333333355,ETH
1.7134128e+09,3028.676666666668,ETH
1.7134092e+09,3026.664166666665,ETH
1.7134056e+09,3006.9991666666656,ETH
1.713402e+09,3001.844166666667,ETH
1.7133984e+09,2978.9599999999978,ETH
1.7133948e+09,2995.4016666666653,ETH
1.7133912e+09,2999.4349999999995,ETH
1.7133876e+09,2998.1425000000027,ETH
1.713384e+09,3001.7616666666663,ETH
1.7133804e+09,3011.2133333333327,ETH
1.7133768e+09,3030.251666666663,ETH
1.7133732e+09,2975.9274999999984,ETH
1.7133696e+09,2961.216666666668,ETH
1.713366e+09,2961.134999999997,ETH
1.7133624e+09,2997.732500000003,ETH
1.7133588e+09,3043.004166666666,ETH
1.7133552e+09,3038.6308333333322,ETH
1.7133516e+09,3067.5650000000032,ETH
1.713348e+09,3072.010000000002,ETH
1.7133444e+09,3084.2574999999997,ETH
1.7133408e+09,3084.3083333333298,ETH
1.7133372e+09,3086.6824999999985,ETH
1.7133336e+09,3095.4416666666657,ETH
1.71333e+09,3109.364166666667,ETH
1.7133264e+09,3104.42,ETH
1.7133228e+09,3093.523333333334,ETH
1.7133192e+09,3088.8850000000007,ETH
1.7133156e+09,3090.506666666667,ETH
1.713312e+09,3089.0941666666686,ETH
1.7133084e+09,3094.315000000001,ETH
1.7133048e+09,3094.3074999999994,ETH
1.7133012e+09,3094.174999999999,ETH
1.7132976e+09,3066.011666666665,ETH
1.713294e+09,3069.483333333335,ETH
1.7132904e+09,3061.425,ETH
1.7132868e+09,3063.599166666666,ETH
1.7132832e+09,3026.255833333332,ETH
1.7132796e+09,3039.6991666666668,ETH
1.713276e+09,3070.11333333333,ETH
1.7132724e+09,3074.378333333336,ETH
1.7132688e+09,3082.2583333333323,ETH
1.7132652e+09,3066.4966666666646,ETH
1.7132616e+09,3057.202499999998,ETH
1.713258e+09,3093.660000000001,ETH
1.7132544e+09,3098.8375000000005,ETH
1.7132508e+09,3102.050000000002,ETH
1.7132472e+09,3072.2666666666655,ETH
1.7132436e+09,3047.285833333332,ETH
1.71324e+09,3050.306666666666,ETH
1.7132364e+09,3088.9658333333336,ETH
1.7132328e+09,3082.260833333333,ETH
1.7132292e+09,3100.028333333334,ETH
1.7132256e+09,3091.7966666666675,ETH
1.713222e+09,3113.302499999999,ETH
1.7132184e+09,3111.2533333333354,ETH
1.7132148e+09,3092.7066666666674,ETH
1.7132112e+09,3100.415000000001,ETH
1.7132076e+09,3086.0216666666656,ETH
1.713204e+09,3099.6649999999977,ETH
1.7132004e+09,3131.119166666663,ETH
1.7131968e+09,3160.353333333332,ETH
1.7131932e+09,3147.8241666666645,ETH
1.7131896e+09,3187.7391666666654,ETH
1.713186e+09,3230.6425000000004,ETH
1.7131824e+09,3241.275833333335,ETH
1.7131788e+09,3254.440833333333,ETH
1.7131752e+09,3261.3600000000006,ETH
1.7131716e+09,3256.204999999999,ETH
1.713168e+09,3257.614166666667,ETH
1.7131644e+09,3245.215000000003,ETH
1.7131608e+09,3216.365833333334,ETH
1.7131572e+09,3149.7066666666633,ETH
1.7131536e+09,3143.4091666666664,ETH
1.71315e+09,3151.6341666666654,ETH
1.7131464e+09,3139.672500000003,ETH
1.7131428e+09,3125.175833333332,ETH
1.7131392e+09,3138.9458333333337,ETH
1.7131356e+09,3163.025000000001,ETH
1.713132e+09,3145.747499999999,ETH
1.7131284e+09,3066.727499999999,ETH
1.7131248e+09,3080.60083333333,ETH
1.7131212e+09,3080.283333333334,ETH
1.7131176e+09,3078.684166666667,ETH
1.713114e+09,3060.6166666666654,ETH
1.7131104e+09,3084.5066666666676,ETH
1.7131068e+09,3055.4849999999974,ETH
1.7131032e+09,3034.2649999999985,ETH
1.7130996e+09,3055.0924999999997,ETH
1.713096e+09,3047.075000000002,ETH
1.7130924e+09,3039.120833333334,ETH
1.7130888e+09,3056.0733333333314,ETH
1.7130852e+09,3060.6733333333327,ETH
1.7130816e+09,3091.1683333333317,ETH
1.713078e+09,3093.052499999999,ETH
1.7130744e+09,3085.962500000001,ETH
1.7130708e+09,3060.506666666669,ETH
1.7130672e+09,3019.735,ETH
1.7130636e+09,2953.4833333333313,ETH
1.71306e+09,2985.669999999999,ETH
1.7130564e+09,2988.275833333334,ETH
1.7130528e+09,2998.0983333333343,ETH
1.7130492e+09,3043.917499999996,ETH
1.7130456e+09,2967.139999999999,ETH
1.713042e+09,2915.219999999999,ETH
1.7130384e+09,2964.909999999998,ETH
1.7130348e+09,3212.0124999999994,ETH
1.7130312e+09,3220.750833333335,ETH
1.7130276e+09,3231.083333333331,ETH
1.713024e+09,3266.5208333333317,ETH
1.7130204e+09,3277.498333333334,ETH
1.7130168e+09,3273.502500000003,ETH
1.7130132e+09,3283.6975000000025,ETH
1.7130096e+09,3276.486666666666,ETH
1.713006e+09,3287.301666666667,ETH
1.7130024e+09,3273.4150000000013,ETH
1.7129988e+09,3265.060833333335,ETH
1.7129952e+09,3262.373333333332,ETH
1.7129916e+09,3264.5558333333333,ETH
1.712988e+09,3260.245000000001,ETH
1.7129844e+09,3260.9900000000007,ETH
1.7129808e+09,3242.7783333333314,ETH
1.7129772e+09,3220.7933333333335,ETH
1.7129736e+09,3196.628333333335,ETH
1.71297e+09,3209.6991666666668,ETH
1.7129664e+09,3235.404166666663,ETH
1.7129628e+09,3232.693333333335,ETH
1.7129592e+09,3226.6966666666635,ETH
1.7129556e+09,3223.625,ETH
1.712952e+09,3242.654166666668,ETH
1.7129484e+09,3225.676666666665,ETH
1.7129448e+09,3284.273333333334,ETH
1.7129412e+09,3381.246666666666,ETH
1.7129376e+09,3437.7025000000012,ETH
1.712934e+09,3451.3816666666667,ETH
1.7129304e+09,3467.2816666666686,ETH
1.7129268e+09,3482.213333333333,ETH
1.7129232e+09,3519.0233333333313,ETH
1.7129196e+09,3537.891666666664,ETH
1.712916e+09,3520.174166666666,ETH
1.7129124e+09,3523.609166666665,ETH
1.7129088e+09,3524.7466666666674,ETH
1.7129052e+09,3530.6083333333327,ETH
1.7129016e+09,3538.3974999999987,ETH
1.712898e+09,3547.8783333333336,ETH
1.7128944e+09,3542.374166666667,ETH
1.7128908e+09,3531.990833333335,ETH
1.7128872e+09,3524.600833333333,ETH
1.7128836e+09,3518.6399999999994,ETH
1.71288e+09,3519.212500000001,ETH
1.7128764e+09,3509.042499999999,ETH
1.7128728e+09,3509.8258333333342,ETH
1.7128692e+09,3515.012500000002,ETH
1.7128656e+09,3523.7000000000025,ETH
1.712862e+09,3512.172500000002,ETH
1.7128584e+09,3510.2175,ETH
1.7128548e+09,3514.4149999999986,ETH
1.7128512e+09,3504.1249999999995,ETH
1.7128476e+09,3503.5866666666684,ETH
1.712844e+09,3512.3208333333355,ETH
1.7128404e+09,3547.760000000001,ETH
1.7128368e+09,3546.3700000000003,ETH
1.7128332e+09,3557.4391666666675,ETH
1.7128296e+09,3575.751666666666,ETH
1.712826e+09,3593.9849999999997,ETH
1.7128224e+09,3598.7358333333336,ETH
1.7128188e+09,3590.0766666666673,ETH
1.7128152e+09,3572.7633333333333,ETH
1.7128116e+09,3565.5375,ETH
1.712808e+09,3565.0383333333334,ETH
1.7128044e+09,3566.2066666666665,ETH
1.7128008e+09,3550.8908333333325,ETH
1.7127972e+09,3538.4891666666663,ETH
1.7127936e+09,3536.1524999999992,ETH
1.71279e+09,3543.1491666666657,ETH
1.7127864e+09,3542.082499999999,ETH
1.7127828e+09,3509.6758333333332,ETH
1.7127792e+09,3519.525833333333,ETH
1.7127756e+09,3505.682500000001,ETH
1.712772e+09,3505.1066666666666,ETH
1.7127684e+09,3525.7883333333334,ETH
1.7127648e+09,3493.1741666666667,ETH
1.7127612e+09,3479.076666666667,ETH
1.7127576e+09,3475.646666666667,ETH
1.712754e+09,3439.3441666666668,ETH
1.7127504e+09,3489.9133333333334,ETH
1.7127468e+09,3522.594166666667,ETH
1.7127432e+09,3515.618333333334,ETH
1.7127396e+09,3521.630833333333,ETH
1.712736e+09,3521.4441666666667,ETH
1.7127324e+09,3544.941666666666,ETH
1.7127288e+09,3543.401666666666,ETH
1.7127252e+09,3531.33,ETH
1.7127216e+09,3517.729999999999,ETH
1.712718e+09,3493.2283333333326,ETH
1.7127144e+09,3511.900833333333,ETH
1.7127108e+09,3495.6766666666667,ETH
1.7127072e+09,3511.786666666666,ETH
1.7127036e+09,3505.8216666666676,ETH
1.7127e+09,3516.2091666666656,ETH
1.7126964e+09,3508.790833333334,ETH
1.7126928e+09,3521.4091666666664,ETH
1.7126892e+09,3510.646666666668,ETH
1.7126856e+09,3507.149166666667,ETH
1.712682e+09,3495.092499999999,ETH
1.7126784e+09,3519.0299999999997,ETH
1.7126748e+09,3517.3158333333336,ETH
1.7126712e+09,3576.1025,ETH
1.7126676e+09,3625.4175,ETH
1.712664e+09,3634.499166666666,ETH
1.7126604e+09,3637.6425,ETH
1.7126568e+09,3628.9675,ETH
1.7126532e+09,3637.8233333333324,ETH
1.7126496e+09,3617.5841666666665,ETH
1.712646e+09,3649.005833333333,ETH
1.7126424e+09,3676.6708333333345,ETH
1.7126388e+09,3695.2225000000008,ETH
1.7126352e+09,3692.5516666666654,ETH
1.7126316e+09,3704.7100000000014,ETH
1.712628e+09,3701.929166666667,ETH
1.7126244e+09,3686.700833333334,ETH
1.7126208e+09,3701.1783333333324,ETH
1.7126172e+09,3708.3633333333337,ETH
1.7126136e+09,3693.686666666667,ETH
1.71261e+09,3690.920833333332,ETH
1.7126064e+09,3691.0991666666664,ETH
1.7126028e+09,3692.1858333333334,ETH
1.7125992e+09,3687.7099999999996,ETH
1.7125956e+09,3654.9583333333344,ETH
1.712592e+09,3648.35,ETH
1.7125884e+09,3639.1774999999993,ETH
1.7125848e+09,3634.372499999999,ETH
1.7125812e+09,3647.3941666666674,ETH
1.7125776e+09,3644.8358333333326,ETH
1.712574e+09,3626.37,ETH
1.7125704e+09,3621.099166666667,ETH
1.7125668e+09,3609.0450000000005,ETH
1.7125632e+09,3542.743333333333,ETH
1.7125596e+09,3447.938333333334,ETH
1.712556e+09,3429.249166666667,ETH
1.7125524e+09,3427.7708333333335,ETH
1.7125488e+09,3423.036666666666,ETH
1.7125452e+09,3421.811666666667,ETH
1.7125416e+09,3430.835833333333,ETH
1.712538e+09,3432.5325,ETH
1.7125344e+09,3442.5775000000003,ETH
1.7125308e+09,3440.2991666666658,ETH
1.7125272e+09,3416.8633333333332,ETH
1.7125236e+09,3407.488333333334,ETH
1.71252e+09,3397.650833333333,ETH
1.7125164e+09,3388.17,ETH
1.7125128e+09,3382.917500000001,ETH
1.7125092e+09,3388.955,ETH
1.7125056e+09,3404.912499999999,ETH
1.712502e+09,3406.8991666666666,ETH
1.7124984e+09,3405.858333333334,ETH
1.7124948e+09,3409.820833333333,ETH
1.7124912e+09,3394.229999999999,ETH
1.7124876e+09,3392.8416666666662,ETH
1.712484e+09,3390.889166666667,ETH
1.7124804e+09,3390.7383333333337,ETH
1.7124768e+09,3394.5141666666673,ETH
1.7124732e+09,3392.4958333333334,ETH
1.7124696e+09,3393.4466666666663,ETH
1.712466e+09,3396.1983333333337,ETH
1.7124624e+09,3388.7975,ETH
1.7124588e+09,3389.751666666666,ETH
1.7124552e+09,3397.3083333333343,ETH
1.7124516e+09,3378.318333333334,ETH
1.712448e+09,3356.425833333334,ETH
1.7124444e+09,3375.8758333333326,ETH
1.7124408e+09,3361.5650000000005,ETH
1.7124372e+09,3361.419166666667,ETH
1.7124336e+09,3353.7083333333344,ETH
1.71243e+09,3352.8158333333326,ETH
1.7124264e+09,3345.7116666666675,ETH
1.7124228e+09,3342.7649999999994,ETH
1.7124192e+09,3339.305833333333,ETH
1.7124156e+09,3343.276666666667,ETH
1.712412e+09,3331.3099999999995,ETH
1.7124084e+09,3328.1908333333336,ETH
1.7124048e+09,3334.959166666667,ETH
1.7124012e+09,3339.491666666667,ETH
1.7123976e+09,3339.820833333333,ETH
1.712394e+09,3342.7483333333334,ETH
1.7123904e+09,3335.9100000000008,ETH
1.7123868e+09,3338.195833333334,ETH
1.7123832e+09,3341.8591666666666,ETH
1.7123796e+09,3341.0974999999994,ETH
1.712376e+09,3332.5974999999994,ETH
1.7123724e+09,3334.7324999999996,ETH
1.7123688e+09,3323.4683333333337,ETH
1.7123652e+09,3328.6625,ETH
1.7123616e+09,3326.455833333334,ETH
1.712358e+09,3325.93,ETH
1.7123544e+09,3328.0824999999995,ETH
1.7123508e+09,3336.708333333334,ETH
1.7123472e+09,3332.6116666666658,ETH
1.7123436e+09,3334.1958333333328,ETH
1.71234e+09,3324.8749999999995,ETH
1.7123364e+09,3323.5349999999985,ETH
1.7123328e+09,3324.0625000000005,ETH
1.7123292e+09,3316.194166666667,ETH
1.7123256e+09,3303.0458333333327,ETH
1.712322e+09,3264.8658333333324,ETH
1.7123184e+09,3242.8458333333338,ETH
1.7123148e+09,3269.1291666666675,ETH
1.7123112e+09,3276.5658333333336,ETH
1.7123076e+09,3274.0708333333337,ETH
1.712304e+09,3293.8966666666674,ETH
1.7123004e+09,3286.787500000001,ETH
1.7122968e+09,3283.452500000001,ETH
1.7122932e+09,3276.7350000000006,ETH
1.7122896e+09,3304.56,ETH
1.712286e+09,3292.2075,ETH
1.7122824e+09,3285.6366666666668,ETH
1.7122788e+09,3314.2191666666663,ETH
1.7122752e+09,3322.235833333333,ETH
1.7122716e+09,3326.249166666667,ETH
1.712268e+09,3324.1291666666666,ETH
1.7122644e+09,3328.249999999999,ETH
1.7122608e+09,3322.7766666666666,ETH
1.7122572e+09,3378.1824999999985,ETH
1.7122536e+09,3411.2316666666666,ETH
1.71225e+09,3386.648333333332,ETH
1.7122464e+09,3378.4891666666667,ETH
1.7122428e+09,3379.6483333333326,ETH
1.7122392e+09,3378.349166666666,ETH
1.7122356e+09,3365.2616666666668,ETH
1.712232e+09,3348.3758333333326,ETH
1.7122284e+09,3344.475833333333,ETH
1.7122248e+09,3344.5666666666666,ETH
1.7122212e+09,3336.756666666667,ETH
1.7122176e+09,3330.8433333333332,ETH
1.712214e+09,3324.243333333333,ETH
1.7122104e+09,3307.1783333333337,ETH
1.7122068e+09,3291.9658333333336,ETH
1.7122032e+09,3277.0250000000005,ETH
1.7121996e+09,3281.4899999999993,ETH
1.712196e+09,3301.9625,ETH
1.7121924e+09,3328.1666666666665,ETH
1.7121888e+09,3323.8716666666664,ETH
1.7121852e+09,3322.526666666666,ETH
1.7121816e+09,3320.6233333333325,ETH
1.712178e+09,3305.1875,ETH
1.7121744e+09,3308.781666666667,ETH
1.7121708e+09,3324.887499999999,ETH
1.7121672e+09,3313.105,ETH
1.7121636e+09,3339.108333333334,ETH
1.71216e+09,3352.68,ETH
